Date,Time,Day_of_Week,Barangay,Latitude,Longitude,Weather,Road_Condition,Vehicle_Type,Driver_Age,Driver_Gender,Accident_Type,Injuries,Fatalities
28/06/2023,16:55,Wednesday,San Francisco (Calihan),14.05097027,121.2992467,Cloudy,Dry,Bus,52,Female,Head-on collision,3,0
03/07/2021,21:09,Saturday,San Lucas 1 (Sabang),14.09005215,121.3400939,Rainy,Wet,Truck,28,Male,Pedestrian accident,1,2
15/09/2022,5:59,Thursday,San Bartolome (Matang-ag),14.05727339,121.3148032,Cloudy,Dry,Truck,38,Female,Side-impact collision,0,0
15/09/2020,19:41,Tuesday,San Diego (Tilim),14.08996797,121.340948,Sunny,Dry,Bicycle,41,Female,Rear-end collision,1,0
18/04/2022,0:12,Monday,Santo Niño (Arsum),14.09529826,121.3103184,Rainy,Gravel,Motorcycle,23,Male,Rear-end collision,0,0
28/10/2021,23:50,Thursday,IV-A,14.07831753,121.3230296,Sunny,Gravel,Car,22,Male,Head-on collision,6,0
13/12/2022,0:27,Tuesday,II-D (Bulante),14.0686189,121.3204235,Cloudy,Dry,Car,51,Male,Head-on collision,2,0
10/04/2021,20:23,Saturday,San Nicolas (Mag-ampong),14.06482957,121.3122759,Sunny,Dry,Motorcycle,39,Male,Rear-end collision,2,0
09/08/2022,0:36,Tuesday,Santo Angel (Ilog),14.08902059,121.3395726,Rainy,Wet,Car,28,Female,Head-on collision,3,0
30/11/2024,6:05,Saturday,San Cristobal,14.05905458,121.3106458,Stormy,Wet,Motorcycle,36,Female,Pedestrian accident,1,0
01/12/2020,3:57,Tuesday,Concepcion (Bunot),14.0804369,121.3304219,Sunny,Potholes,Truck,48,Male,Head-on collision,2,0
03/04/2023,0:45,Monday,V-A,14.09621228,121.3019507,Sunny,Potholes,Truck,37,Female,Side-impact collision,2,0
19/11/2022,11:17,Saturday,IV-C,14.08869368,121.3410806,Rainy,Wet,Car,27,Male,Rear-end collision,1,0
25/09/2022,19:31,Sunday,VI-E (YMCA),14.04967671,121.3013826,Sunny,Dry,Motorcycle,28,Male,Single vehicle accident,0,0
09/04/2021,19:25,Friday,Santiago 1 (Bulaho),14.05845188,121.3081292,Sunny,Potholes,Truck,32,Male,Side-impact collision,3,0
05/05/2021,1:57,Wednesday,Santiago 1 (Bulaho),14.06947361,121.3183785,Sunny,Dry,Motorcycle,33,Male,Single vehicle accident,2,0
26/02/2021,7:27,Friday,Santa Cruz (Putol),14.07012717,121.3207369,Sunny,Dry,Motorcycle,42,Male,Head-on collision,2,1
18/09/2022,23:59,Sunday,San Joaquin,14.09120335,121.3404947,Rainy,Potholes,Motorcycle,28,Male,Pedestrian accident,4,0
09/05/2022,17:57,Monday,VI-D (Lparkers),14.05763998,121.3427255,Sunny,Dry,Car,23,Male,Rear-end collision,1,0
26/04/2020,8:51,Sunday,III-A (Hermanos Belen),14.06200457,121.3115847,Sunny,Dry,Motorcycle,40,Female,Side-impact collision,0,1
07/09/2024,20:44,Saturday,San Antonio 2 (Sapa),14.06938014,121.3205207,Rainy,Potholes,Car,18,Male,Head-on collision,3,2
17/02/2020,16:34,Monday,V-D,14.09302123,121.3433901,Sunny,Dry,Motorcycle,44,Male,Side-impact collision,2,0
19/08/2020,13:21,Wednesday,I-A (Sambat),14.07955466,121.3281996,Sunny,Potholes,Car,29,Male,Single vehicle accident,5,0
07/06/2021,22:17,Monday,San Francisco (Calihan),14.07959406,121.3292041,Rainy,Wet,Car,30,Female,Side-impact collision,1,0
23/10/2021,17:39,Saturday,VI-A (Mavenida),14.07163408,121.3039869,Sunny,Dry,Truck,35,Male,Rear-end collision,1,0
26/04/2020,8:10,Sunday,San Nicolas (Mag-ampong),14.0778604,121.3295745,Rainy,Gravel,Car,35,Male,Rear-end collision,1,0
09/09/2022,9:04,Friday,Santa Elena,14.06963166,121.3209149,Sunny,Gravel,Truck,34,Female,Rear-end collision,2,0
29/05/2021,7:20,Saturday,Santo Angel (Ilog),14.05947939,121.317943,Cloudy,Dry,Truck,38,Female,Rear-end collision,0,0
21/07/2024,16:43,Sunday,Santa Filomena (Banagin),14.05977428,121.3124847,Rainy,Wet,Motorcycle,49,Male,Single vehicle accident,1,0
20/11/2024,20:28,Wednesday,V-B,14.07484348,121.3456547,Rainy,Wet,Truck,18,Male,Single vehicle accident,2,0
30/10/2022,14:56,Sunday,San Bartolome (Matang-ag),14.05013276,121.3007111,Sunny,Potholes,Motorcycle,35,Male,Side-impact collision,0,0
22/08/2024,8:03,Thursday,San Mateo (Imok),14.0904618,121.3399757,Sunny,Dry,Motorcycle,36,Female,Head-on collision,4,0
21/12/2023,14:57,Thursday,Santa Veronica (Bae),14.06890736,121.3139663,Cloudy,Dry,Motorcycle,29,Male,Head-on collision,1,2
04/12/2024,18:37,Wednesday,II-E (San Anton),14.08044191,121.3305687,Sunny,Potholes,Car,33,Male,Side-impact collision,2,0
30/09/2023,7:41,Saturday,V-C,14.08696052,121.3405554,Sunny,Dry,Motorcycle,38,Female,Head-on collision,0,0
20/10/2022,8:57,Thursday,Santa Cruz (Putol),14.09001997,121.3410388,Sunny,Dry,Bicycle,22,Male,Pedestrian accident,3,0
19/06/2020,16:55,Friday,Santa Filomena (Banagin),14.07013859,121.3202141,Sunny,Dry,Car,48,Female,Pedestrian accident,2,0
06/05/2021,14:33,Thursday,San Juan (Putol),14.06155895,121.3354294,Sunny,Dry,Tricycle,32,Female,Pedestrian accident,1,0
27/09/2024,19:51,Friday,Santa Catalina (Sandig),14.07749757,121.3043548,Rainy,Wet,Truck,42,Male,Single vehicle accident,3,1
08/03/2022,0:44,Tuesday,II-D (Bulante),14.08034361,121.3298348,Rainy,Potholes,Motorcycle,32,Female,Rear-end collision,0,1
20/10/2024,16:13,Sunday,Santa Catalina (Sandig),14.07324952,121.3124047,Cloudy,Dry,Motorcycle,29,Male,Side-impact collision,0,0
30/06/2024,12:38,Sunday,IV-B,14.05064741,121.2976189,Sunny,Dry,Car,44,Male,Head-on collision,5,0
05/01/2020,1:10,Sunday,Santo Cristo,14.05908286,121.3090169,Rainy,Wet,Motorcycle,29,Male,Single vehicle accident,0,0
02/11/2021,22:45,Tuesday,III-F (Balagtas),14.0841861,121.3083576,Sunny,Dry,Car,33,Male,Head-on collision,5,1
10/04/2022,16:25,Sunday,San Jose (Malamig),14.05464105,121.3139004,Rainy,Wet,Car,43,Male,Head-on collision,4,1
08/01/2022,18:54,Saturday,San Joaquin,14.08026422,121.3295742,Cloudy,Dry,Truck,44,Male,Pedestrian accident,3,0
24/04/2024,9:19,Wednesday,San Francisco (Calihan),14.06957398,121.3197419,Rainy,Wet,Bus,24,Female,Side-impact collision,2,0
03/04/2024,9:32,Wednesday,III-A (Hermanos Belen),14.05087804,121.3182292,Sunny,Dry,Bus,18,Female,Rear-end collision,0,0
29/04/2021,19:54,Thursday,San Isidro (Balagbag),14.08921629,121.3380474,Sunny,Dry,Motorcycle,41,Male,Pedestrian accident,1,1
18/06/2024,17:57,Tuesday,Soledad (Macopa),14.07113146,121.3198702,Rainy,Wet,Motorcycle,35,Male,Rear-end collision,0,0
06/06/2020,8:07,Saturday,Santa Ana,14.08067299,121.3302365,Sunny,Dry,Tricycle,29,Male,Rear-end collision,3,0
18/07/2020,7:40,Saturday,San Jose (Malamig),14.08075718,121.3291091,Sunny,Dry,Car,37,Female,Pedestrian accident,1,0
31/03/2022,23:25,Thursday,San Francisco (Calihan),14.04960284,121.3000092,Sunny,Dry,Motorcycle,42,Female,Rear-end collision,1,0
21/01/2020,19:43,Tuesday,San Gabriel (Butucan),14.08922662,121.3374514,Sunny,Dry,Motorcycle,27,Male,Pedestrian accident,2,0
25/02/2023,7:29,Saturday,IV-B,14.07868085,121.3294394,Sunny,Dry,Motorcycle,32,Female,Single vehicle accident,1,0
14/01/2020,12:18,Tuesday,II-A (Triangulo Guadalupe 2),14.09108777,121.342236,Cloudy,Gravel,Tricycle,45,Male,Pedestrian accident,0,1
14/08/2021,6:50,Saturday,III-C (Labak/De Roma),14.08223515,121.3268325,Sunny,Gravel,Car,47,Male,Pedestrian accident,2,0
29/08/2022,4:44,Monday,III-C (Labak/De Roma),14.08549074,121.3294184,Sunny,Dry,Motorcycle,41,Male,Head-on collision,4,2
29/07/2023,17:04,Saturday,Santa Veronica (Bae),14.08108571,121.3045932,Sunny,Potholes,Motorcycle,18,Female,Side-impact collision,0,0
20/10/2023,0:40,Friday,San Francisco (Calihan),14.07794656,121.3308668,Sunny,Dry,Motorcycle,52,Male,Side-impact collision,7,0
04/01/2023,8:32,Wednesday,Santa Catalina (Sandig),14.08251907,121.3134299,Cloudy,Gravel,Motorcycle,28,Female,Rear-end collision,1,0
15/03/2023,11:19,Wednesday,III-B,14.08111171,121.3293212,Sunny,Potholes,Truck,33,Male,Head-on collision,3,1
31/07/2024,11:41,Wednesday,Santa Filomena (Banagin),14.0590786,121.3087122,Sunny,Dry,Bus,44,Female,Single vehicle accident,1,0
02/12/2024,10:00,Monday,II-A (Triangulo Guadalupe 2),14.05809305,121.3095161,Rainy,Wet,Tricycle,36,Male,Side-impact collision,2,0
01/08/2020,9:50,Saturday,San Roque (Sambat),14.07011083,121.3211857,Sunny,Gravel,Motorcycle,30,Female,Head-on collision,2,0
11/02/2022,23:56,Friday,Santa Cruz (Putol),14.0608576,121.3109292,Sunny,Dry,Motorcycle,36,Male,Single vehicle accident,1,0
23/02/2021,18:31,Tuesday,Santa Isabel,14.08485578,121.3471808,Sunny,Dry,Car,45,Male,Rear-end collision,2,0
15/10/2024,23:26,Tuesday,San Cristobal,14.07116584,121.3206748,Rainy,Wet,Motorcycle,55,Female,Head-on collision,2,2
29/01/2020,5:40,Wednesday,Del Remedio (Wawa),14.06087377,121.3098676,Sunny,Dry,Motorcycle,49,Male,Pedestrian accident,0,0
24/11/2024,8:34,Sunday,III-B,14.06832545,121.3222271,Rainy,Potholes,Bus,35,Male,Head-on collision,2,0
17/11/2022,21:36,Thursday,San Pedro,14.05949898,121.3076446,Sunny,Dry,Motorcycle,40,Female,Head-on collision,7,0
08/03/2024,9:12,Friday,II-A (Triangulo Guadalupe 2),14.09222837,121.3395232,Cloudy,Dry,Truck,38,Male,Single vehicle accident,0,0
01/07/2020,5:50,Wednesday,VII-E,14.05136398,121.3293807,Rainy,Wet,Bus,30,Male,Head-on collision,5,1
20/02/2023,1:54,Monday,III-B,14.08944681,121.3397788,Rainy,Wet,Truck,49,Female,Rear-end collision,2,0
29/10/2020,8:34,Thursday,San Ignacio,14.09157519,121.3397875,Sunny,Gravel,Motorcycle,37,Male,Head-on collision,3,0
03/11/2021,3:27,Wednesday,V-D,14.051529,121.2982536,Sunny,Dry,Motorcycle,55,Female,Rear-end collision,0,0
08/02/2021,12:36,Monday,San Lucas 1 (Sabang),14.0495007,121.2995002,Sunny,Dry,Motorcycle,27,Male,Side-impact collision,3,0
17/04/2021,0:32,Saturday,Bautista,14.07926457,121.3415411,Rainy,Wet,Bus,34,Male,Single vehicle accident,0,0
22/10/2021,19:22,Friday,II-D (Bulante),14.07862341,121.330293,Sunny,Dry,Motorcycle,23,Female,Rear-end collision,0,0
29/01/2024,13:13,Monday,Santa Maria Magdalena (Boe / Kuba),14.07881449,121.3295429,Sunny,Dry,Motorcycle,43,Male,Rear-end collision,0,0
18/07/2023,17:03,Tuesday,VII-B,14.06115591,121.327065,Sunny,Dry,Motorcycle,22,Male,Side-impact collision,2,0
13/12/2022,16:53,Tuesday,III-F (Balagtas),14.07171493,121.3209968,Cloudy,Dry,Truck,39,Male,Side-impact collision,3,0
20/05/2023,1:04,Saturday,III-A (Hermanos Belen),14.08038617,121.3253268,Sunny,Dry,Car,43,Male,Rear-end collision,0,0
18/06/2021,7:30,Friday,II-E (San Anton),14.05079933,121.3278481,Sunny,Dry,Motorcycle,26,Male,Single vehicle accident,2,0
28/11/2021,17:53,Sunday,San Vicente,14.08961829,121.339522,Rainy,Gravel,Motorcycle,38,Male,Rear-end collision,0,1
18/12/2020,14:51,Friday,San Vicente,14.05028799,121.3499373,Sunny,Dry,Motorcycle,31,Male,Pedestrian accident,3,1
14/01/2023,19:40,Saturday,VII-E,14.08044977,121.3306857,Rainy,Wet,Motorcycle,23,Male,Rear-end collision,1,0
27/08/2023,19:56,Sunday,III-F (Balagtas),14.07275455,121.3026849,Sunny,Dry,Car,30,Male,Pedestrian accident,2,0
17/01/2021,8:12,Sunday,San Vicente,14.09127433,121.3410071,Rainy,Wet,Bicycle,48,Female,Head-on collision,1,0
12/02/2023,8:46,Sunday,VII-A (P. Alcantara),14.09148743,121.3404891,Cloudy,Dry,Motorcycle,27,Male,Rear-end collision,4,0
07/12/2023,13:16,Thursday,Concepcion (Bunot),14.06936326,121.3212771,Sunny,Dry,Car,29,Male,Rear-end collision,0,0
23/08/2024,10:35,Friday,VI-B,14.06062935,121.3103199,Sunny,Dry,Car,41,Female,Rear-end collision,1,1
27/07/2023,9:20,Thursday,Santo Cristo,14.0492071,121.2997447,Cloudy,Dry,Motorcycle,20,Male,Single vehicle accident,1,0
22/12/2023,0:15,Friday,Del Remedio (Wawa),14.08772065,121.3405105,Sunny,Dry,Motorcycle,38,Female,Head-on collision,2,1
